"Malaysia Airlines",\N,"MH","MAS","MALAYSIAN","Malaysia"
"Maldivian Air Taxi",\N,"8Q",\N,\N,"Maldives"
"Mali Air Express",\N,"","VXP","AVION EXPRESS","Mali"
"Mali Air",\N,"","MAE","MALI AIREXPRESS","Austria"
"Mali Airways",\N,"","MTZ","MALI AIRWAYS","Mali"
"Malila Airlift",\N,"","MLC","MALILA","Democratic Republic of the Congo"
"Mall Airways",\N,"","MLS","MALL-AIRWAYS","United States"
"Malmo Aviation",\N,\N,\N,\N,\N
"Malmo Aviation",\N,"","SCW","SCANWING","Sweden"
"MalmÃ¶ Aviation",\N,"TF","SCW","Scanwings","Sweden"
"Malmoe Air Taxi",\N,"","LOD","LOGIC","Sweden"
"Malta Air Charter",\N,"R5","MAC","MALTA CHARTER","Malta"
"Malta Wings",\N,"","MWS","MALTA WINGS","Malta"
"Malév Hungarian Airlines",\N,"MA","MAH","MALEV","Hungary"
"Manaf International Airways",\N,"","MLB","MANAF","Burundi"
"MANAG'AIR",\N,"","MRG","MANAG'AIR","France"
"Mandala Airlines",\N,"RI","MDL","MANDALA","Indonesia"
"Mandarin Airlines",\N,"AE","MDA","Mandarin","Taiwan"
"Mango",\N,"JE","MNO","TULCA","South Africa"
"Manhattan Air",\N,"","MHN","MANHATTAN","United Kingdom"
"Manitoulin Air Services",\N,"","MTO","MANITOULIN","Canada"
"Mann Air",\N,"","MNR","TEEMOL","United Kingdom"
"Mannion Air Charter",\N,"","MAN","MANNION","United States"
"Mantrust Asahi Airways",\N,"","MTS","MANTRUST","Indonesia"
"Manx Airlines",\N,"","MNX","MANX","United Kingdom"
"Maple Air Services",\N,"","MAD","MAPLE AIR","Canada"
"MAP-Management and Planung",\N,"","MPJ","MAPJET","Austria"
"March Helicopters",\N,"","MAR","MARCH","United Kingdom"
"Marcopolo Airways",\N,"","MCP","MARCOPOLO","Afghanistan"
"Marghi Air",\N,"","MGI","MARGHI","Nigeria"
"Marham Flying Training Unit",\N,"","MRH","MARHAM","United Kingdom"
"Markair",\N,"","MRK","MARKAIR","United States"
"Markoss Aviation",\N,"","MKO","GOSHAWK","United Kingdom"
"Marshall Aerospace",\N,"","MCE","MARSHALL","United Kingdom"
"Marsland Aviation",\N,"M7","MSL","MARSLANDAIR","Sudan"
"Mars RK",\N,"6V","MRW","AVIAMARS","Ukraine"
"Martinaire",\N,"","MRA","MARTEX","United States"
"Martinair",\N,"MP","MPH","MARTINAIR","Netherlands"
"Martin Aviation Services",\N,"","XMA","","United States"
"Martin-Baker",\N,"","MBE","MARTIN","United Kingdom"
"Martyn Fiddler Associates",\N,"","MFA","SEAHORSE","United Kingdom"
"Marvin Limited",\N,"","MVN","MARVIN","United Kingdom"
"Maryland State Police",\N,"","TRP","TROOPER","United States"
"MasAir",\N,"M7","MAA","MAS CARGA","Mexico"
"MAS Airways",\N,"","TFG","TRAFALGAR","United Kingdom"
"Massachusetts Institute of Technology",\N,"","MTH","RESEARCH","United States"
"Massey University School of Aviation",\N,"","MSY","MASSEY","New Zealand"
"Master Airways",\N,"","MSW","MASTER AIRWAYS","Serbia"
"Masterjet",\N,"","LMJ","MASTERJET","Portugal"
"Master Planner",\N,"","MPL","","United States"
"Mastertop Linhas Aereas",\N,"Q4","","","Brazil"
"MASwings",\N,\N,\N,\N,\N
"MAT Macedonian Airlines",\N,"IN","MAK","MAKAVIO","Macedonia"
"Matt Vanderloo",\N,\N,\N,\N,\N
"Mauria",\N,"","MIA","MAURIA","Mauritania"
"Mauritanienne Aerienne Et Navale",\N,"","MNV","NAVALE","Mauritania"
"Mauritanienne Air Fret",\N,"","MRF","MAUR-FRET","Mauritania"
"Mauritanienne Airways",\N,"","MWY","MAURITANIENNE","Mauritania"
"Mauritanienne De Transport Aerien",\N,"","MDE","MAURI-TRANS","Mauritania"
"Maverick Airways",\N,"","MVR","MAV-AIR","United States"
"Mavial Magadan Airlines",\N,"H5","MVL","Mavial","Russia"
"Maxair",\N,"8M","MXL","MAXAIR","Sweden"
"Max Avia",\N,"","MAI","MAX AVIA","Kyrgyzstan"
"Max-Aviation",\N,"","MAX","MAX AVIATION","Canada"
"Maximus Air Cargo",\N,"","MXU","CARGO MAX","United Arab Emirates"
"Maxjet Airways",\N,"MY","MXJ","MAX-JET","United States"
"Max Sea Food",\N,"","MSF","MAXESA","El Salvador"
"Maxsus-Avia",\N,"","MXS","MAXSUS-AVIA","Uzbekistan"
"Mayair",\N,"","MYI","MAYAIR","Mexico"
"May Air Xpress",\N,"","MXP","BEECHNUT","United States"
"Maya Island Air",\N,"MW","MYD","MYLAND","Belize"
"Mbach Air",\N,"","MBS","MBACHI AIR","Malawi"
"McAlpine Helicopters",\N,"","MCH","MACLINE","United Kingdom"
"McCall Aviation",\N,"","MKL","MCCALL","United States"
"MCC Aviation",\N,"","MCC","DISCOVERY","South Africa"
"McDonnell Douglas",\N,"","DAC","DACO","United States"
"McNeely Charter Services",\N,"","MDS","MID-SOUTH","United States"
"MD Airlines",\N,\N,\N,\N,\N
"Medavia Company",\N,"","MDM","MEDAVIA","Malta"
"Medical Air Rescue Services",\N,"","MRZ","MARS","Zimbabwe"
"Medical Aviation Services",\N,"","MCL","MEDIC","United Kingdom"
"Mediterranean Air Freight",\N,"","MDF","MED-FREIGHT","Greece"
"Mediterranean Airways",\N,"","MDY","","Egypt"
"Medjet International",\N,"","MEJ","MEDJET","United States"
"Med-Trans of Florida",\N,"","MEK","MED-TRANS","United States"
"Mega Linhas Aereas",\N,"","MEL","MEGA AIR","Brazil"
"Mega",\N,"","MGK","MEGLA","Kazakhstan"
"Mekong Airlines",\N,"","MKN","MEKONG AIRLINES","Cambodia"
"Menajet",\N,"IM","MNJ","MENAJET","Lebanon"
"Meravo","meravo","",\N,"","Germany"
"Mercer Airlines",\N,"","","","United States"
"Merchant Express Aviation",\N,"","MXX","MERCHANT","Nigeria"
"Mercury Aircourier Service",\N,"","MEC","MERCAIR","United States"
"Meridian Air Cargo",\N,"","MRD","MERIDIAN","United States"
"Meridian Airlines",\N,"","MHL","HASSIMAIR","Nigeria"
"Meridiana",\N,"IG","ISS","MERAIR","Italy"
"Meridian Aviation",\N,"","DSL","DIESEL","United Kingdom"
"Meridian Limited",\N,"","MEM","MERIDIAN CHERRY","Ukraine"
"Meridian",\N,"","POV","AIR POLTAVA","Ukraine"
"Merlin Airways",\N,"","MEI","AVALON","United States"
"Merpati Nusantara Airlines",\N,"MZ","MNA","MERPATI","Indonesia"
"Mesa Airlines",\N,"YV","ASH","AIR SHUTTLE","United States"
"Mesaba Airlines",\N,\N,\N,\N,\N
"Mesaba Airlines",\N,"XJ","MES","MESABA","United States"
"Meta Linhas Aéreas",\N,"","MSQ","META","Brazil"
"Meteorological Research Flight",\N,"","MET","METMAN","United Kingdom"
"Methow Aviation",\N,"","MER","METHOW","United States"
"Metro Batavia",\N,"7P","BTV","BATAVIA","Indonesia"
"Metro Business Aviation",\N,"","MVI","","United Kingdom"
"Metro Express",\N,"","MEX","EAGLE EXPRESS","United States"
"Metroflight",\N,"","MTR","METRO","United States"
"Metrojet",\N,"","MTJ","METROJET","Hong Kong SAR of China"
"Metropix UK",\N,"","PIX","METROPIX","United Kingdom"
"Metroplis",\N,"","MPS","METRO REGIONAL","Netherlands"
"Mex Blue",\N,"","MXB","MEX BLUE","Mexico"
"Mexicana de Aviación",\N,"MX","MXA","MEXICANA","Mexico"
"Mexicana",\N,\N,\N,\N,\N
"Mexico Transportes Aereos",\N,"","MXT","TRANSMEX","Mexico"
"Mex-Jet",\N,"","MJT","MEJETS","Mexico"
"MG Aviacion",\N,"","MGA","MAG AVACION","Spain"
"MIA Airlines",\N,"","JLA","SALLINE","Romania"
"Miami Air Charter",\N,"","HUR","HURRICANE CHARTER","United States"
"Miami Air International",\N,"GL","BSK","BISCAYNE","United States"
"Miami Valley Aviation",\N,"","OWL","NIGHT OWL","United States"
"Miapet-Avia",\N,"","MPT","MIAPET","Armenia"
"MIAT Mongolian Airlines",\N,"OM","MGL","MONGOL AIR","Mongolia"
"Michelin Air Services",\N,"","BIB","","France"
"Micromatter Technology Solutions",\N,"","WIZ","WIZARD","United Kingdom"
"Mid Airlines",\N,"","NYL","NILE","Sudan"
"Midamerica Jet",\N,"","MJR","MAJOR","United States"
"Middle East Airlines",\N,"ME","MEA","CEDAR JET","Lebanon"
"Midland Airport Services",\N,"","MID","","United Kingdom"
"Midline Air Freight",\N,"","MFR","MIDLINE FREIGHT","United States"
"Mid-Pacific Airlines",\N,"","MPA","MID PAC","United States"
"Midstate Airlines",\N,"","MIS","MIDSTATE","United States"
"Midway Airlines",\N,"JI","MDW","MIDWAY","United States"
"Midway Express",\N,"","FLA","PALM","United States"
"Midwest Air Freighters",\N,"","FAX","FAIRFAX","United States"
"Midwest Airlines (Egypt)",\N,"MY","MWA","","Egypt"
"Midwest Airlines",\N,"YX","MEP","","United States"
"Midwest Aviation Division",\N,"","MWT","MIDWEST","United States"
"Midwest Aviation",\N,"","NIT","NIGHTTRAIN","United States"
"Midwest Helicopters De Mexico",\N,"","HTE","HELICOPTERSMEXICO","Mexico"
"Military",\N,\N,\N,\N,\N
"Millardair",\N,"","MAB","MILLARDAIR","Canada"
"Millen Corporation",\N,"","RJM","MILLEN","United Kingdom"
"Millennium Air",\N,"","MLK","NIGERJET","Nigeria"
"Miller Flying Services",\N,"","MFS","MILLER TIME","United States"
"Million Air",\N,"","OXO","MILL AIR","United States"
"Mimino",\N,"","MIM","MIMINO","Russia"
"Mina Airline Company",\N,"","NAB","","Egypt"
"Minair",\N,"","OMR","ORMINE","Central African Republic"
"Minebea Technologies",\N,"","EBE","MINEBEA","United States"
"Mines Air Services Zambia",\N,"","MAZ","MINES","Zambia"
"Miniliner",\N,"","MNL","MINILINER","Italy"
"Ministic Air",\N,"","MNS","MINISTIC","Canada"
"Ministry of Agriculture",\N,"","WDG"," Fisheries and Food","WATCHDOG"
"Minsk Aircraft Overhaul Plant",\N,"","LIR","LISLINE","Belarus"
"Miramichi Air Service",\N,"","MIR","MIRAMICHI","Canada"
"Miras",\N,"","MIF","MIRAS","Kazakhstan"
"Misr Overseas Airways",\N,"","MOS","","Egypt"
"Missionair",\N,"","MSN","MISIONAIR","Spain"
"Mission Aviation Fellowship",\N,"","MAF","MISSI","Indonesia"
"Missions Gouvernemtales Francaises",\N,"","MRN","MARIANNE","France"
"Mississippi State University",\N,"","BDG","BULLDOG","United States"
"Mississippi Valley Airways",\N,"","MVA","VALAIR","United States"
"Mistral Air",\N,"","MSA","AIRMERCI","Italy"
"MIT Airlines",\N,"","MNC","MUNCIE","Canada"
"MK Airline",\N,"","MKA","KRUGER-AIR","Ghana"
"M & N Aviation",\N,"","JNH","JONAH","United States"
"MNG Airlines",\N,"MB","MNB","BLACK SEA","Turkey"
"Mobil Oil",\N,"","MBO","MOBIL","Canada"
"Mocambique Expresso",\N,"","MXE","MOZAMBIQUE EXPRESS","Mozambique"
"Mofaz Air",\N,"","MFZ","MOFAZ AIR","Malaysia"
"Moldaeroservice",\N,"","MLE","MOLDAERO","Moldova"
"Moldavian Airlines",\N,"2M","MDV","MOLDAVIAN","Moldova"
"Moldova",\N,"","MVG","MOLDOVA-STATE","Moldova"
"Mombasa Air Safari",\N,"","RRV","SKYROVER","Kenya"
"Monarch Airlines",\N,"","MNH","MONARCH AIR","United States"
"Monarch Airlines",\N,"ZB","MON","MONARCH","United Kingdom"
"Moncton Flying Club",\N,"","MFC","EAST WIND","Canada"
"Monde Air Charters",\N,"","MDB","MONDEAIR CARGO","United Kingdom"
"Monerrey Air Taxi",\N,"","MTI","MONTERREY AIR","Mexico"
"Monky Aerotaxis",\N,"","MKY","MONKY","Mexico"
"Montenegro Airlines",\N,"YM","MGX","MONTAIR","Montenegro"
"Montserrat Airways",\N,"","MNT","MONTSERRAT","Montserrat"
"Mooney Aircraft Corporation",\N,"","MNY","MOONEY FLIGHT","United States"
"Morningstar Air Express",\N,"","MAL","MORNINGSTAR","Canada"
"Morris Air Service",\N,"","MSS","WASATCH","United States"
"Morrison Flying Service",\N,"","MRO","MORRISON","United States"
"Moskovia Airlines",\N,"3R","GAI","GROMOV AIRLINE","Russia"
"Mosphil Aero",\N,"","MPI","MOSPHIL","Philippines"
"Motor Sich",\N,"M9","MSI","MOTOR SICH","Ukraine"
"Mountain Air Cargo",\N,"","MTN","MOUNTAIN","United States"
"Mountain Air Company",\N,"N4","MTC","MOUNTAIN LEONE","Sierra Leone"
"Mountain Air Express",\N,"","PKP","PIKES PEAK","United States"
"Mountain Air Service",\N,"","BRR","MOUNTAIN AIR","United States"
"Mountain Bird",\N,"","MBI","MOUNTAIN BIRD","United States"
"Mountain High Aviation",\N,"","MHA","MOUNTAIN HIGH","United States"
"Mountain Pacific Air",\N,"","MPC","MOUNTAIN PACIFIC","Canada"
"Mountain Valley Air Service",\N,"","MTV","MOUNTAIN VALLEY","United States"
"Mount Cook Airlines",\N,"NM","NZM","MOUNTCOOK","New Zealand"
"Mowhawk Airlines",\N,"","MOW","MOHAWK AIR","United States"
"MS",\N,\N,\N,\N,\N
"MSR Flug-Charter",\N,"","EBF","SKYRUNNER","Germany"
"MTC Aviacion",\N,"","MCV","MTC AVIACION","Mexico"
"Mudan Airlines",\N,"","MDN","","Somali Republic"
"Mudanjiang General Aviation",\N,"","CMJ","MUDANJIANG","China"
"Multi-Aero",\N,"","WBR","WEBER","United States"
"Multiflight",\N,"","MFT","YORKAIR",""
"Multi Taxi",\N,"","MTX","MULTITAXI","Mexico"
"MU",\N,\N,\N,\N,\N
"Murmansk Aircompany",\N,"","MNZ","MURMAN AIR","Russia"
"Murray Air",\N,"","MUA","MURRAY AIR","United States"
"Musrata Air Transport",\N,"","MMR","MUSRATA AIR","Libya"
"Mustique Airways",\N,"","MAW","MUSTIQUE","Barbados"
"Myair",\N,\N,\N,\N,\N
"Myanma Airways",\N,"UB","UBA","UNIONAIR","Myanmar"
"Myanmar Airways International",\N,"8M","MMM","assignment postponed","Myanmar"
"Myflug",\N,"","MYA","MYFLUG","Iceland"
"Mytravel Airways",\N,"","VKG","VIKING","Denmark"
"MyTravel Airways",\N,"VZ","MYT","KESTREL","United Kingdom"
"Myway Airlines",\N,"8I","","","Italy"
"My Way Airlines",\N,"","MYW","FRANKY","Italy"
"N6",\N,\N,\N,\N,\N
"Nacoia Lda",\N,"","ANL","AIR NACOIA","Angola"
"Nada Air Service",\N,"","NHZ","NADA AIR","Chad"
"Naft Air Lines",\N,"","IRG","NAFT","Iran"
"Nahanni Air Services Ltd",\N,"","NAH","NAHANNI","Canada"
"Nakheel Aviation",\N,"","NKL","NAKHEEL","United Arab Emirates"
"Namibia Commerical Aviation",\N,"","MRE","MED RESCUE","Namibia"
"Namibian Defence Force",\N,"","NDF","NAMIBIAN AIR FORCE","Namibia"
"Nanjing Airlines",\N,"","CNJ","NINGHANG","China"
"Nantucket Airlines",\N,"DV","ACK","ACK AIR","United States"
"Nanyah Aviation",\N,"","NYA","NANYAH","Israel"
"Napier Air Service Inc",\N,"","NAP","NAPIER","United States"
"Nas Air",\N,"","NCM","AIR BANE","Angola"
"Nas Air",\N,"P9","","","Mali"
"Nasair",\N,"UE","NAS","NASAIRWAYS","Eritrea"
"Nas Air",\N,"XY","KNE","NAS EXPRESS","Saudi Arabia"
"Nashville Jet Charters",\N,"","NJC","NASHVILLE JET","United States"
"Natalco Air Lines",\N,"","NCO","NATALCO","São Tomé and Príncipe"
"Natioanl Air Traffic Controllers Association",\N,"","NTK","NATCA","United States"
"National Air Charter",\N,"","NSR","NASAIR","Indonesia"
"National Airlines",\N,"","KUS","KUSWAG","South Africa"
"National Airlines",\N,"N4","NCN","","Chile"
"National Airlines",\N,"N7","ROK","RED ROCK","United States"
"National Airlines",\N,"NA","NAL","NATIONAL","United States"
"National Airlines",\N,"","NAN","NATION AIR","United States"
"National Air Traffic Services",\N,"","RFI","SHERLOCK","United Kingdom"
"National Airways Cameroon",\N,"9O","","","Cameroon"
"National Airways Corporation",\N,"","LFI","AEROMED","South Africa"
"National Aviation Company",\N,"","GTY","","Egypt"
"National Aviation Consultants",\N,"","TNC","NATCOM","Canada"
"Nationale Luchtvaartschool",\N,"","NLS","PANDER","Netherlands"
"National Express",\N,"","NXT","NATIONAL FREIGHT","United States"
"National Grid",\N,"","GRD","GRID","United Kingdom"
"National Jet Express",\N,"","JTE","JETEX","Australia"
"National Jet Service",\N,"","AND","AIR INDIANA","United States"
"National Jet Systems",\N,"NC","NJS","NATIONAL JET","Australia"
"National Oceanic and Atmospheric Administration",\N,"","NAA","NOAA","United States"
"National Overseas Airlines Company",\N,"","NOL","NAT AIRLINE","Egypt"
"Nations Air Express Inc",\N,"","NAE","NATIONS EXPRESS","United States"
"Nationwide Airlines",\N,"CE","NTW","NATIONWIDE","South Africa"
"Nationwide Airlines (Zambia)",\N,"","NWZ","ZAMNAT","Zambia"
"Natural Environment Research Council",\N,"","EVM","SCIENCE","United Kingdom"
"Natureair",\N,"","NRR","NATUREAIR","Costa Rica"
"Naturelink Charter",\N,"","NRK","NATURELINK","South Africa"
"Nauru Air Corporation",\N,"ON","RON","AIR NAURU","Nauru"
"NAV CANADA",\N,"","NVC","NAV CAN","Canada"
"Navegacao Aerea De Portugal",\N,"","NVP","","Portugal"
"Navegacion Servicios Aereos Canarios SA",\N,"","NAY","NAYSA","Spain"
"Nav Flight Planning",\N,"","NAV","NAV DISPATCH","Czech Republic"
"Navid",\N,"","IRI","NAVID","Iran"
"Naviera Mexicana",\N,"","NVM","NAVIERA","Mexico"
"Navigator Airlines",\N,"","NVL","NAVLINES","Armenia"
"Navinc Airlines Services",\N,"","XNV","","United States"
"Navitaire",\N,"1N","","","United States"
"Navtech System Support",\N,"","XNS","","Canada"
"Nayzak Air Transport",\N,"","NZA","","Libya"
"Necon Air",\N,"","NEC","NECON AIR","Nepal"
"Nederlandse Kustwacht",\N,"","NCG","NETHERLANDS COASTGUARD","Netherlands"
"Nefteyugansk Aviation Division",\N,"","NFT","NEFTEAVIA","Russia"
"Neiltown Air",\N,"","NLA","NEILTOWN AIR","Canada"
"Nelair Charters",\N,"","NLC","NELAIR","South Africa"
"NEL Cargo",\N,"","NLG","NELCARGO","Ivory Coast"
"Nelson Aviation College",\N,"","CGE","COLLEGE","New Zealand"
"Neosiam Airways",\N,"","TOX","SKY KINGDOM","Thailand"
"Neos",\N,"NO","NOS","MOONFLOWER","Italy"
"Nepal Airlines",\N,"RA","RNA","ROYAL NEPAL","Nepal"
"Neric",\N,"","NSL","NERICAIR","United Kingdom"
"NetJets",\N,"1I","EJA","EXECJET","United States"
"NetJets",\N,"","EJA","","United States"
"Network Aviation Services",\N,"","NET","NETWORK","Nigeria"
"Newair",\N,"","HVA","HAVEN-AIR","United States"
"New England Air Express",\N,"","NEZ","ENGAIR","United States"
"New England Airlines",\N,"EJ","NEA","NEW ENGLAND","United States"
"Newfoundland Labrador Air Transport",\N,"","NLT","NALAIR","Canada"
"New Heights 291",\N,"","NHT","NEWHEIGHTS","South Africa"
"New World Jet Corporation",\N,"","NWD","NEW WORLD","United States"
"New York Helicopter",\N,"","NYH","NEW YORK","United States"
"New York State Police",\N,"","GRY","GRAY RIDER","United States"
"New Zealand Air Defence Force",\N,"","KRC","KIWI RESCUE","New Zealand"
"Nextflight Aviation",\N,"","NXF","NEXTFLIGHT","United States"
"NextJet",\N,"","NTJ","NEXTJET","Sweden"
"Nexus Aviation",\N,"","NXS","NEXUS AVIATION","Nigeria"
"NHT Lineas Aereas",\N,"","NHG","HELGA","Brazil"
"Nicaraguense De Aviacion",\N,"","NIS","NICA","Nicaragua"
"Nicon Airways",\N,"","NCN","NICON AIRWAYS","Nigeria"
"Nigeria Airways",\N,"","NGA","NIGERIA","Nigeria"
"Nigerian Air Force",\N,"","NGR","NIGERIAN AIRFORCE","Nigeria"
"Nigerian Global",\N,"","NGX","AIR GLOBAL","Nigeria"
"Night Express",\N,"","EXT","EXECUTIVE","Germany"
"Niki",\N,"HG","NLY","FLYNIKI","Austria"
"Nikolaev-Air",\N,"","NKV","AIR NIKOLAEV","Ukraine"
"Nile Safaris Aviation",\N,"","NSA","NILE SAFARIS","Sudan"
"Nile Valley Aviation Company",\N,"","NVA","","Egypt"
"Nile Wings Aviation Services",\N,"","NLW","NILE WINGS","Sudan"
"Nimbus Aviation",\N,"","NBS","NIMBUS","United Kingdom"
"Nippon Cargo Airlines",\N,"KZ","NCA","NIPPON CARGO","Japan"
"Nizhnevartovskavia",\N,"","NVK","VARTOSKAVIA","Russia"
"",\N,\N,\N,\N,\N
"No. 32 (The Royal) Squadron RAF",\N,"","NOH","NORTHOLT","United Kingdom"
"Nobil Air",\N,"","NBL","NOBIL AIR","Moldova"
"Nok Air",\N,"DD","NOK","NOK AIR","Thailand"
"Nolinor Aviation",\N,"","NRL","NOLINOR","Canada"
"Nomad Aviation",\N,"","NMD","NOMAD AIR","Namibia"
"Norcopter",\N,"","NOC","","Norway"
"Nordeste Linhas Aereas Regionais",\N,"JH","NES","NORDESTE","Brazil"
"Nordeste",\N,\N,\N,\N,\N
"Nord-Flyg",\N,"","NEF","NORDEX","Sweden"
"Nordic Regional",\N,"6N","NRD","NORTH RIDER","Sweden"
"Nordic Solutions",\N,"","NVD","NORDVIND","Lithuania"
"Nordstree (Australia)",\N,"","NDS","","Australia"
"Norestair",\N,"","NRT","NORESTAIR","Spain"
"Norfolk County Flight College",\N,"","NCF","COUNTY","United Kingdom"
"Norontair",\N,"","NOA","NORONTAIR","Canada"
"Norrlandsflyg",\N,"","HMF","LIFEGUARD SWEDEN","Sweden"
"Norse Air Charter",\N,"","NRX","NORSE AIR","South Africa"
"Norsk Flyrjeneste",\N,"","NIR","NORSEMAN","Norway"
"Norsk Helikopter",\N,"","NOR","NORSKE","Norway"
"Norsk Luftambulanse",\N,"","DOC","HELIDOC","Norway"
"Nortavia",\N,"","RTV","TIC-TAC","Portugal"
"North Adria Aviation",\N,"","NAI","NORTH-ADRIA","Croatia"
"Northafrican Air Transport",\N,"","NLL","NORTHAFRICAN AIR","Libya"
"Northaire Feight Lines",\N,"","NFL","GREAT LAKES","United States"
"North American Airlines",\N,\N,\N,\N,\N
"North American Airlines",\N,"","NTM","NORTHAM","Canada"
"North American Charters",\N,"","HMR","HAMMER","Canada"
"North American Jet Charter Group",\N,"","NAJ","JET GROUP","United States"
"Northamptonshire School of Flying",\N,"","NSF","NORTON","United Kingdom"
"North Atlantic Air Inc",\N,"","NAT","MASS AIR","United States"
"North Atlantic Cargo",\N,"","NFC","NORTH ATLANTIC","Norway"
"North British Airlines",\N,"","NBN","TEESAIR","United Kingdom"
"North Caribou Flying Service Ltd",\N,"","NCB","NORTH CARIBOU","Canada"
"North Coast Air Services Ltd",\N,"","NCC","NORTH COAST","Canada"
"North Coast Aviation",\N,"N9","","","Papua New Guinea"
"Northcoast Executive Airlines",\N,"","NCE","TOP HAT","United States"
"Northeast Airlines",\N,"","NEE","NORTHEAST","United States"
"North-East Airlines",\N,"","NEN","NORTHEAST SWAN","Nigeria"
"Northeast Aviation",\N,"","NPX","NORTHEAST EXPRESS","United States"
"Northern Air Cargo",\N,"NC","NAC","YUKON","United States"
"Northern Airlines Sanya",\N,"","BYC","BEIYA","China"
"Northern Airways",\N,"","NDA","NORTHERN DAKOTA","United States"
"Northern Aviation Service",\N,"","CMU","LANNA AIR","Thailand"
"Northern Dene Airways",\N,"U7","","","Canada"
"Northern Executive Aviation",\N,"","NEX","NEATAX","United Kingdom"
"Northern Illinois Commuter",\N,"","NIC","ILLINOIS COMMUTER","United States"
"Northern Jet Management",\N,"","NTX","NORTAX","United States"
"Northern Thunderbird Air",\N,"","NTA","THUNDERBIRD","Canada"
"North Flying",\N,"M3","NFA","NORTH FLYING","Denmark"
"Northland Aviation",\N,"","KOE","KOKEE","United States"
"North Sea Airways",\N,"","NRC","NORTH SEA","Netherlands"
"North Star Air Cargo",\N,"","SBX","SKY BOX","United States"
"Northstar Aviation",\N,"","NSS","NORTHSTAR","United States"
"Northumbria Helicopters",\N,"","NHL","NORTHUMBRIA","United Kingdom"
"North Vancouver Airlines",\N,"","NRV","NORVAN","Canada"
"Northway Aviation Ltd",\N,"","NAL","NORTHWAY","Canada"
"Northwest Aero Associates",\N,"","NWE","","United States"
"Northwest Airlines",\N,"NW","NWA","NORTHWEST","United States"
"North West Airlines",\N,"","NWW","HALANT","Australia"
"Northwest Airlink / Mesaba",\N,\N,\N,\N,\N
"North-West Air Transport Company - Vyborg",\N,"","VBG","VYBORG AIR","Russia"
"Northwestern Air",\N,"J3","PLR","POLARIS","Canada"
"North West Geomatics",\N,"","PTO","PHOTO","Canada"
"Northwest Regional Airlines",\N,"FY","NWR","","Australia"
"Northwest Territorial Airways",\N,"","NWT","TERRITORIAL","Canada"
"Northwinds Northern",\N,"","NWN","NORTHWINDS","Canada"
"Northwood Headquarters (RAF",\N,"","NWO","","United Kingdom"
"North-Wright Airways",\N,"HW","NWL","NORTHWRIGHT","Canada"
"Nortland Air Manitoba",\N,"","NAM","MANITOBA","Canada"
"Norwegian Air Shuttle",\N,"DY","NAX","NOR SHUTTLE","Norway"
"Norwegian Aviation College",\N,"","TFN","SPRIT","Norway"
"Notams International",\N,"","XNT","","United States"
"Nouvel Air Tunisie",\N,"BJ","LBT","NOUVELAIR","Tunisia"
"Nouvelair Tunisie",\N,\N,\N,\N,\N
"Nova Airline",\N,"M4","NOV","NOVANILE","Sudan"
"Novair",\N,"1I","NVR","NAVIGATOR","Sweden"
"Nova Scotia Department of Lands and Forests",\N,"","PTR","PATROL","Canada"
"Novogorod Air Enterprise",\N,"","NVG","SADKO AVIA","Russia"
"Novosibirsk Aircraft Repairing Plant",\N,"","NSP","NARPAIR","Russia"
"Novosibirsk Aviaenterprise",\N,"","NBE","NAKAIR","Russia"
"NovosibirskAvia",\N,\N,\N,\N,\N
