"Calexico Intl","Calexico","United States","CXL","KCXL",-115.51333,32.669502,4,-8,"A"
"Chico Muni","Chico","United States","CIC","KCIC",-121.858422,39.795383,238,-8,"A"
"Burlington Intl","Burlington","United States","BTV","KBTV",-73.153278,44.471861,335,-5,"A"
"Jacksonville Intl","Jacksonville","United States","JAX","KJAX",-81.687861,30.494056,30,-5,"A"
"Durango La Plata Co","Durango","United States","DRO","KDRO",-107.75377,37.151516,6685,-7,"A"
"Washington Dulles Intl","Washington","United States","IAD","KIAD",-77.455811,38.944533,313,-5,"A"
"Easterwood Fld","College Station","United States","CLL","KCLL",-96.363833,30.588583,321,-6,"A"
"Felts Fld","Spokane","United States","SFF","KSFF",-117.322558,47.682819,1953,-8,"A"
"General Mitchell Intl","Milwaukee","United States","MKE","KMKE",-87.896583,42.947222,723,-6,"A"
"Abilene Rgnl","Abilene","United States","ABI","KABI",-99.681897,32.411319,1791,-6,"A"
"Columbia Rgnl","Columbia","United States","COU","KCOU",-92.219631,38.818094,889,-6,"A"
"Portland Intl","Portland","United States","PDX","KPDX",-122.5975,45.588722,30,-8,"A"
"Dade Collier Training And Transition","Miami","United States","TNT","KTNT",-80.897,25.861806,13,-5,"A"
"Palm Beach Intl","West Palm Beach","United States","PBI","KPBI",-80.095589,26.683161,19,-5,"A"
"Fort Worth Meacham Intl","Fort Worth","United States","FTW","KFTW",-97.362444,32.819778,710,-6,"A"
"Ogdensburg Intl","Ogdensburg","United States","OGS","KOGS",-75.4655,44.681854,297,-5,"A"
"Otis Angb","Falmouth","United States","FMH","KFMH",-70.521417,41.658439,131,-5,"A"
"Boeing Fld King Co Intl","Seattle","United States","BFI","KBFI",-122.301947,47.53,21,-8,"A"
"Lackland Afb Kelly Fld Annex","San Antonio","United States","SKF","KSKF",-98.581108,29.384228,691,-6,"A"
"Honolulu Intl","Hickam Afb","United States","HNL","PHIK",-157.922428,21.318681,13,-10,"N"
"Des Moines Intl","Des Moines","United States","DSM","KDSM",-93.663083,41.533972,958,-6,"A"
"Craven Co Rgnl","New Bern","United States","EWN","KEWN",-77.042944,35.072972,18,-5,"A"
"San Diego Intl","San Diego","United States","SAN","KSAN",-117.189667,32.733556,17,-8,"A"
"Monroe Rgnl","Monroe","United States","MLU","KMLU",-92.037689,32.510864,79,-6,"A"
"Shaw Afb","Sumter","United States","SSC","KSSC",-80.470564,33.972719,242,-5,"A"
"Ontario Intl","Ontario","United States","ONT","KONT",-117.601194,34.056,944,-8,"A"
"Majors","Greenvile","United States","GVT","KGVT",-96.065333,33.067839,535,-6,"A"
"Roswell Intl Air Center","Roswell","United States","ROW","KROW",-104.530556,33.301556,3671,-7,"A"
"Coleman A Young Muni","Detroit","United States","DET","KDET",-83.009861,42.409195,626,-5,"A"
"Brownsville South Padre Island Intl","Brownsville","United States","BRO","KBRO",-97.425861,25.906833,22,-6,"A"
"Dothan Rgnl","Dothan","United States","DHN","KDHN",-85.449628,31.321339,401,-6,"A"
"Cape May Co","Wildwood","United States","WWD","KWWD",-74.908275,39.008507,23,-5,"A"
"Fallon Nas","Fallon","United States","NFL","KNFL",-118.70098,39.416584,3934,-8,"A"
"Selfridge Angb","Mount Clemens","United States","MTC","KMTC",-82.8355,42.608333,580,-5,"A"
"Four Corners Rgnl","Farmington","United States","FMN","KFMN",-108.229944,36.74125,5506,-7,"A"
"Corpus Christi Intl","Corpus Christi","United States","CRP","KCRP",-97.501222,27.770361,44,-6,"A"
"Syracuse Hancock Intl","Syracuse","United States","SYR","KSYR",-76.106311,43.111187,421,-5,"A"
"Key West Nas","Key West","United States","NQX","KNQX",-81.688889,24.575834,6,-5,"A"
"Chicago Midway Intl","Chicago","United States","MDW","KMDW",-87.752417,41.785972,620,-6,"A"
"Norman Y Mineta San Jose Intl","San Jose","United States","SJC","KSJC",-121.929022,37.3626,62,-8,"A"
"Lea Co Rgnl","Hobbs","United States","HOB","KHOB",-103.217028,32.687528,3661,-7,"A"
"Northeast Philadelphia","Philadelphia","United States","PNE","KPNE",-75.010586,40.081944,121,-5,"A"
"Denver Intl","Denver","United States","DEN","KDEN",-104.673178,39.861656,5431,-7,"A"
"Philadelphia Intl","Philadelphia","United States","PHL","KPHL",-75.241139,39.871944,36,-5,"A"
"Sioux Gateway Col Bud Day Fld","Sioux City","United States","SUX","KSUX",-96.384367,42.402603,1098,-6,"A"
"Middle Georgia Rgnl","Macon","United States","MCN","KMCN",-83.649211,32.69285,354,-5,"A"
"Truth Or Consequences Muni","Truth Or Consequences","United States","TCS","KTCS",-107.27175,33.236944,4853,-7,"A"
"Palmdale Rgnl Usaf Plt 42","Palmdale","United States","PMD","KPMD",-118.08456,34.629391,2543,-8,"A"
"Randolph Afb","San Antonio","United States","RND","KRND",-98.2789,29.529675,762,-6,"A"
"El Centro Naf","El Centro","United States","NJK","KNJK",-115.671667,32.829222,-42,-8,"A"
"Port Columbus Intl","Columbus","United States","CMH","KCMH",-82.891889,39.997972,815,-5,"A"
"Drake Fld","Fayetteville","United States","FYV","KFYV",-94.170059,36.005094,1251,-6,"A"
"Henry Post Aaf","Fort Sill","United States","FSI","KFSI",-98.402167,34.649833,1189,-6,"A"
"Princeton Muni","Princeton","United States","PNM","KPNM",-93.608217,45.559868,979,-6,"A"
"Wright Patterson Afb","Dayton","United States","FFO","KFFO",-84.048332,39.826111,823,-5,"A"
"Edward G Pitka Sr","Galena","United States","GAL","PAGA",-156.937417,64.736178,152,-9,"A"
"Chandler Muni","Chandler","United States","","KCHD",-111.811111,33.269111,1243,-7,"A"
"Mineral Wells","Mineral Wells","United States","MWL","KMWL",-98.060175,32.781606,974,-6,"A"
"Mc Connell Afb","Wichita","United States","IAB","KIAB",-97.268192,37.621853,1371,-6,"A"
"New Orleans Nas Jrb","New Orleans","United States","NBG","KNBG",-90.035,29.825333,3,-6,"A"
"Beaufort Mcas","Beaufort","United States","NBC","KNBC",-80.723161,32.477411,37,-5,"A"
"Texarkana Rgnl Webb Fld","Texarkana","United States","TXK","KTXK",-93.991028,33.453722,390,-6,"A"
"Plattsburgh Intl","Plattsburgh","United States","PBG","KPBG",-73.468139,44.650944,234,-5,"A"
"Phillips Aaf","Aberdeen","United States","APG","KAPG",-76.168808,39.466219,57,-5,"A"
"Tucumcari Muni","Tucumcari","United States","TCC","KTCC",-103.603186,35.182777,4065,-7,"A"
"Ted Stevens Anchorage Intl","Anchorage","United States","ANC","PANC",-149.996361,61.174361,152,-9,"A"
"Robert Gray Aaf","Killeen","United States","GRK","KGRK",-97.828917,31.06725,1015,-6,"A"
"Black Rock","Zuni Pueblo","United States","ZUN","KZUN",-108.791778,35.083228,6454,-7,"A"
"Bellingham Intl","Bellingham","United States","BLI","KBLI",-122.537528,48.792694,170,-8,"A"
"Millington Rgnl Jetport","Millington","United States","NQA","KNQA",-89.870278,35.356667,320,-6,"A"
"Elkins Randolph Co Jennings Randolph","Elkins","United States","EKN","KEKN",-79.857139,38.889444,1987,-5,"A"
"Hartford Brainard","Hartford","United States","HFD","KHFD",-72.649444,41.736722,18,-5,"A"
"North Central State","Smithfield","United States","SFZ","KSFZ",-71.491381,41.920764,441,-5,"A"
"Mobile Rgnl","Mobile","United States","MOB","KMOB",-88.242814,30.691231,219,-6,"A"
"Moffett Federal Afld","Mountain View","United States","NUQ","KNUQ",-122.049139,37.416142,32,-8,"A"
"Santa Fe Muni","Santa Fe","United States","SAF","KSAF",-106.089422,35.617108,6348,-7,"A"
"Barking Sands Pmrf","Barking Sands","United States","BKH","PHBK",-159.785,22.022833,23,-10,"A"
"Beauregard Rgnl","Deridder","United States","DRI","KDRI",-93.339917,30.831722,202,-6,"A"
"Bradshaw Aaf","Bradshaw Field","United States","BSF","PHSF",-155.553717,19.760056,6190,-10,"A"
"Nogales Intl","Nogales","United States","OLS","KOLS",-110.84789,31.417722,3955,-7,"A"
"Macdill Afb","Tampa","United States","MCF","KMCF",-82.521214,27.849339,14,-5,"A"
"Scott Afb Midamerica","Belleville","United States","BLV","KBLV",-89.835183,38.545178,459,-6,"A"
"Opa Locka","Miami","United States","OPF","KOPF",-80.278389,25.907,8,-5,"A"
"Del Rio Intl","Del Rio","United States","DRT","KDRT",-100.927158,29.374208,1002,-6,"A"
"Southwest Florida Intl","Fort Myers","United States","RSW","KRSW",-81.755167,26.536167,30,-5,"A"
"King Salmon","King Salmon","United States","AKN","PAKN",-156.649278,58.676778,68,-9,"A"
"Muir Aaf","Muir","United States","MUI","KMUI",-76.569411,40.434811,489,-5,"A"
"Kapalua","Lahania-kapalua","United States","JHM","PHJH",-156.673031,20.962936,256,-10,"A"
"John F Kennedy Intl","New York","United States","JFK","KJFK",-73.778925,40.639751,13,-5,"A"
"Homestead Arb","Homestead","United States","HST","KHST",-80.383567,25.48855,6,-5,"A"
"Riverside Muni","Riverside","United States","RAL","KRAL",-117.445103,33.951875,818,-8,"A"
"Sherman Aaf","Fort Leavenworth","United States","FLV","KFLV",-94.914686,39.368332,772,-6,"A"
"Wallops Flight Facility","Wallops Island","United States","WAL","KWAL",-75.466389,37.940194,40,-5,"A"
"Holloman Afb","Alamogordo","United States","HMN","KHMN",-106.106525,32.852519,4093,-7,"A"
"Willow Grove Nas Jrb","Willow Grove","United States","NXX","KNXX",-75.148167,40.199833,358,-5,"A"
"Cheyenne Rgnl Jerry Olson Fld","Cheyenne","United States","CYS","KCYS",-104.811839,41.155722,6156,-7,"A"
"Stockton Metropolitan","Stockton","United States","SCK","KSCK",-121.238306,37.894167,33,-8,"A"
"Charleston Afb Intl","Charleston","United States","CHS","KCHS",-80.040528,32.898647,45,-5,"A"
"Reno Tahoe Intl","Reno","United States","RNO","KRNO",-119.768108,39.499108,4415,-8,"A"
"Ketchikan Intl","Ketchikan","United States","KTN","PAKT",-131.71375,55.355556,88,-9,"A"
"Willow Run","Detroit","United States","YIP","KYIP",-83.530408,42.237928,716,-5,"A"
"Vandenberg Afb","Lompoc","United States","VBG","KVBG",-120.584306,34.737333,369,-8,"A"
"Birmingham Intl","Birmingham","United States","BHM","KBHM",-86.75355,33.562942,644,-6,"A"
"Lakehurst Naes","Lakehurst","United States","NEL","KNEL",-74.353333,40.033333,103,-5,"A"
"Eareckson As","Shemya","United States","SYA","PASY",174.11362,52.712275,98,-10,"A"
"Nellis Afb","Las Vegas","United States","LSV","KLSV",-115.034253,36.236197,1870,-8,"A"
"March Arb","Riverside","United States","RIV","KRIV",-117.259453,33.880711,1535,-8,"A"
"Modesto City Co Harry Sham","Modesto","United States","MOD","KMOD",-120.954422,37.625817,97,-8,"A"
"Sacramento Intl","Sacramento","United States","SMF","KSMF",-121.590778,38.695417,27,-8,"A"
"Waukegan Rgnl","Chicago","United States","UGN","KUGN",-87.867908,42.422161,727,-6,"A"
"City Of Colorado Springs Muni","Colorado Springs","United States","COS","KCOS",-104.700778,38.805805,6187,-7,"A"
"Buffalo Niagara Intl","Buffalo","United States","BUF","KBUF",-78.732167,42.940525,724,-5,"A"
"Griffing Sandusky","Sandusky","United States","SKY","KSKY",-82.652333,41.433361,580,-5,"A"
"Snohomish Co","Everett","United States","PAE","KPAE",-122.281564,47.906342,606,-8,"A"
"Mountain Home Afb","Mountain Home","United States","MUO","KMUO",-115.872431,43.043603,2996,-7,"A"
"Cedar City Rgnl","Cedar City","United States","CDC","KCDC",-113.098847,37.700967,5622,-7,"A"
"Bradley Intl","Windsor Locks","United States","BDL","KBDL",-72.683222,41.938889,173,-5,"A"
"Mc Allen Miller Intl","Mcallen","United States","MFE","KMFE",-98.238611,26.175833,107,-6,"A"
"Norfolk Ns","Norfolk","United States","NGU","KNGU",-76.289289,36.937644,15,-5,"A"
"Westover Arb Metropolitan","Chicopee Falls","United States","CEF","KCEF",-72.534783,42.194014,241,-5,"A"
"Lubbock Preston Smith Intl","Lubbock","United States","LBB","KLBB",-101.822778,33.663639,3282,-6,"A"
"Chicago Ohare Intl","Chicago","United States","ORD","KORD",-87.904842,41.978603,668,-6,"A"
"Boca Raton","Boca Raton","United States","BCT","KBCT",-80.107694,26.3785,13,-5,"A"
"Fairbanks Intl","Fairbanks","United States","FAI","PAFA",-147.856267,64.815114,434,-9,"A"
"Quantico Mcaf","Quantico","United States","NYG","KNYG",-77.305333,38.501683,11,-5,"A"
"Cannon Afb","Clovis","United States","CVS","KCVS",-103.322147,34.382775,4295,-7,"A"
"Kaneohe Bay Mcaf","Kaneohe Bay","United States","NGF","PHNG",-157.768,21.450453,24,-10,"A"
"Offutt Afb","Omaha","United States","OFF","KOFF",-95.912511,41.118332,1052,-6,"A"
"Gulkana","Gulkana","United States","GKN","PAGK",-145.456639,62.154888,1580,-9,"A"
"Watertown Intl","Watertown","United States","ART","KART",-76.021739,43.991922,325,-5,"A"
"Palm Springs Intl","Palm Springs","United States","PSP","KPSP",-116.506694,33.829667,477,-8,"A"
"Rick Husband Amarillo Intl","Amarillo","United States","AMA","KAMA",-101.705931,35.219369,3607,-6,"A"
"Fort Dodge Rgnl","Fort Dodge","United States","FOD","KFOD",-94.191842,42.5512,1157,-6,"A"
"Barksdale Afb","Shreveport","United States","BAD","KBAD",-93.662674,32.50182,166,-6,"A"
"Forbes Fld","Topeka","United States","FOE","KFOE",-95.663611,38.950944,1078,-6,"A"
"Cotulla Lasalle Co","Cotulla","United States","COT","KCOT",-99.220294,28.456694,474,-6,"A"
"Wilmington Intl","Wilmington","United States","ILM","KILM",-77.902569,34.270615,32,-5,"A"
"Baton Rouge Metro Ryan Fld","Baton Rouge","United States","BTR","KBTR",-91.149639,30.533167,70,-6,"A"
"Meridian Nas","Meridian","United States","NMM","KNMM",-88.555557,32.552083,317,-6,"A"
"Tyler Pounds Rgnl","Tyler","United States","TYR","KTYR",-95.402386,32.354139,544,-6,"A"
"Baltimore Washington Intl","Baltimore","United States","BWI","KBWI",-76.668333,39.175361,146,-5,"A"
"Hobart Muni","Hobart","United States","HBR","KHBR",-99.051353,34.991308,1564,-6,"A"
"Lanai","Lanai","United States","LNY","PHNY",-156.951419,20.785611,1308,-10,"N"
"Alexandria Intl","Alexandria","United States","AEX","KAEX",-92.549833,31.3274,89,-6,"A"
"Condron Aaf","White Sands","United States","WSD","KWSD",-106.40277,32.341484,3934,-7,"A"
"Cold Bay","Cold Bay","United States","CDB","PACD",-162.725436,55.206061,96,-9,"A"
"Tulsa Intl","Tulsa","United States","TUL","KTUL",-95.888111,36.198389,677,-6,"A"
"Sitka Rocky Gutierrez","Sitka","United States","SIT","PASI",-135.361611,57.047138,21,-9,"A"
"Long Island Mac Arthur","Islip","United States","ISP","KISP",-73.100222,40.79525,99,-5,"A"
"Minneapolis St Paul Intl","Minneapolis","United States","MSP","KMSP",-93.221767,44.881956,841,-6,"A"
"New Castle","Wilmington","United States","ILG","KILG",-75.606528,39.678722,79,-5,"A"
"Unalaska","Unalaska","United States","DUT","PADU",-166.5435,53.900139,22,-9,"A"
"Louis Armstrong New Orleans Intl","New Orleans","United States","MSY","KMSY",-90.258028,29.993389,4,-6,"A"
"Portland Intl Jetport","Portland","United States","PWM","KPWM",-70.309281,43.646161,77,-5,"A"
"Will Rogers World","Oklahoma City","United States","OKC","KOKC",-97.600733,35.393089,1295,-6,"A"
"Albany Intl","Albany","United States","ALB","KALB",-73.801692,42.748267,285,-5,"A"
"Valdez Pioneer Fld","Valdez","United States","VDZ","PAVD",-146.248342,61.133949,118,-9,"A"
"Langley Afb","Hampton","United States","LFI","KLFI",-76.360547,37.082881,11,-5,"A"
"John Wayne Arpt Orange Co","Santa Ana","United States","SNA","KSNA",-117.868222,33.675667,56,-8,"A"
"Columbus Afb","Colombus","United States","CBM","KCBM",-88.443833,33.643833,219,-6,"A"
"Kendall Tamiami Executive","Kendall-tamiami","United States","TMB","KTMB",-80.432777,25.647889,8,-5,"A"
"Oceana Nas","Oceana","United States","NTU","KNTU",-76.033542,36.820703,22,-5,"A"
"Grissom Arb","Peru","United States","GUS","KGUS",-86.152119,40.648094,812,-5,"A"
"Natrona Co Intl","Casper","United States","CPR","KCPR",-106.464417,42.908,5347,-7,"A"
"Eglin Afb","Valparaiso","United States","VPS","KVPS",-86.5254,30.48325,87,-6,"A"
"Craig Fld","Selma","United States","SEM","KSEM",-86.987803,32.343947,166,-6,"A"
"Key West Intl","Key West","United States","EYW","KEYW",-81.759556,24.556111,3,-5,"A"
"Charlotte Douglas Intl","Charlotte","United States","CLT","KCLT",-80.943139,35.214,748,-5,"A"
"Mc Carran Intl","Las Vegas","United States","LAS","KLAS",-115.15225,36.080056,2141,-8,"A"
"Orlando Intl","Orlando","United States","MCO","KMCO",-81.308994,28.429394,96,-5,"A"
"Florence Rgnl","Florence","United States","FLO","KFLO",-79.723889,34.185361,146,-5,"A"
"Great Falls Intl","Great Falls","United States","GTF","KGTF",-111.370689,47.482,3677,-7,"A"
"Youngstown Warren Rgnl","Youngstown","United States","YNG","KYNG",-80.679097,41.260736,1196,-5,"A"
"Ladd Aaf","Fort Wainwright","United States","FBK","PAFB",-147.614444,64.8375,454,-9,"A"
"Mc Minnville Muni","Mackminnville","United States","MMV","KMMV",-123.135944,45.194444,163,-8,"A"
"Robins Afb","Macon","United States","WRB","KWRB",-83.59185,32.640144,294,-5,"A"
"Suvarnabhumi Intl","Bangkok","Thailand","BKK","VTBS",100.747283,13.681108,5,7,"U"
"Andi Jemma","Masamba","Indonesia","","WAWM",120.324383,-2.558044,164,8,"U"
"Soroako","Soroako","Indonesia","","WAWS",121.357639,-2.531203,1388,8,"U"
"Pongtiku","Makale","Indonesia","","WAWT",119.821536,-3.044736,2884,8,"U"
"Wolter Monginsidi","Kendari","Indonesia","KDI","WAWW",122.418231,-4.081608,538,8,"U"
"Maimun Saleh","Sabang","Indonesia","SBG","WITB",95.339672,5.874131,393,7,"U"
"Cibeureum","Tasikmalaya","Indonesia","","WICM",108.246092,-7.346603,1148,7,"U"
"Iswahyudi","Madiun","Indonesia","","WARI",111.434117,-7.615767,361,7,"U"
"Abdul Rachman Saleh","Malang","Indonesia","MLG","WARA",112.714514,-7.926556,1726,7,"U"
"Budiarto","Tangerang","Indonesia","","WICB",106.5699,-6.293169,151,7,"U"
"Husein Sastranegara","Bandung","Indonesia","BDO","WICC",107.576294,-6.900625,2436,7,"U"
"Penggung","Cirebon","Indonesia","CBN","WICD",108.539672,-6.756144,89,7,"U"
"Adi Sutjipto","Yogyakarta","Indonesia","JOG","WARJ",110.431758,-7.788181,350,7,"U"
"Tunggul Wulung","Cilacap","Indonesia","CXP","WIHL",109.033911,-7.645056,69,7,"U"
"Pondok Cabe","Jakarta","Indonesia","PCB","WIHP",106.764561,-6.336964,200,7,"U"
"Achmad Yani","Semarang","Indonesia","SRG","WARS",110.374122,-6.971447,13,7,"U"
"Radin Inten Ii","Tanjung Karang","Indonesia","","WICT",105.178939,-5.242339,282,7,"U"
"Hang Nadim","Batam","Indonesia","BTH","WIDD",104.118753,1.121028,126,7,"U"
"H As Hanandjoeddin","Tanjung Pandan","Indonesia","TJQ","WIOD",107.754917,-2.745722,164,7,"U"
"Depati Amir","Pangkal Pinang","Indonesia","PGK","WIPK",106.139064,-2.1622,109,7,"U"
"Kijang","Tanjung Pinang","Indonesia","TNJ","WIDN",104.532311,0.922683,52,7,"U"
"Dabo","Singkep","Indonesia","SIQ","WIDS",104.579283,-0.479189,95,7,"U"
"Syamsudin Noor","Banjarmasin","Indonesia","BDJ","WAOO",114.762553,-3.442356,66,8,"U"
"Batu Licin","Batu Licin","Indonesia","","WAOC",115.995136,-3.412408,3,8,"U"
"Iskandar","Pangkalan Bun","Indonesia","PKN","WAOI",111.673208,-2.705197,75,7,"U"
"Tjilik Riwut","Palangkaraya","Indonesia","PKY","WAOP",113.942661,-2.225128,82,7,"U"
"Hasan","Sampit","Indonesia","","WAOS",112.974992,-2.499194,50,7,"U"
"Wai Oti","Maumere","Indonesia","MOF","WATC",122.236889,-8.640647,115,8,"U"
"H Hasan Aroeboesman","Ende","Indonesia","ENE","WATE",121.660644,-8.849294,49,8,"U"
"Satar Tacik","Ruteng","Indonesia","RTG","WATG",120.477061,-8.597011,3510,8,"U"
"El Tari","Kupang","Indonesia","KOE","WATT",123.671136,-10.171583,335,8,"U"
"Mutiara Ii","Labuhan Bajo","Indonesia","LBJ","WATO",119.88905,-8.486656,66,8,"U"
"Kalimaru","Tanjung Redep","Indonesia","","WALK",117.432256,2.155497,59,8,"U"
"Sepinggan","Balikpapan","Indonesia","BPN","WALL",116.894478,-1.268272,12,8,"U"
"Juwata","Taraken","Indonesia","TRK","WALR",117.565569,3.326694,20,8,"U"
"Temindung","Samarinda","Indonesia","SRI","WALS",117.157111,-0.484531,33,8,"U"
"Tanjung Santan","Tanjung Santan","Indonesia","","WALT",117.439292,-0.093215,121,8,"U"
"Selaparang","Mataram","Indonesia","AMI","WADA",116.094656,-8.560708,52,8,"U"
"Muhammad Salahuddin","Bima","Indonesia","BMU","WADB",118.687322,-8.539647,3,8,"U"
"Sumbawa Besar","Sumbawa","Indonesia","SWG","WADS",117.412119,-8.489039,16,8,"U"
"Tambolaka","Waikabubak","Indonesia","","WADT",119.244494,-9.409717,161,8,"U"
"Mau Hau","Waingapu","Indonesia","WGP","WADW",120.302006,-9.669217,33,8,"U"
"Juanda","Surabaya","Indonesia","SUB","WARR",112.786858,-7.379831,9,7,"U"
"Adi Sumarmo Wiryokusumo","Solo City","Indonesia","SOC","WARQ",110.756892,-7.516089,421,7,"U"
"Chiang Mai Intl","Chiang Mai","Thailand","CNX","VTCC",98.962644,18.766847,1036,7,"U"
"Chiang Rai Intl","Chiang Rai","Thailand","CEI","VTCT",99.882928,19.952342,1280,7,"U"
"Nakhon Si Thammarat","Nakhon Si Thammarat","Thailand","NST","VTSF",99.944725,8.539617,13,7,"U"
"Bali Ngurah Rai","Denpasar","Indonesia","DPS","WADD",115.167172,-8.748169,14,8,"U"
"Nakhon Ratchasima","Nakhon Ratchasima","Thailand","NAK","VTUQ",102.312736,14.949497,765,7,"U"
"Nakhon Phanom","Nakhon Phanom","Thailand","KOP","VTUW",104.643022,17.383794,587,7,"U"
"Ubon Ratchathani","Ubon Ratchathani","Thailand","UBP","VTUU",104.870231,15.251278,406,7,"U"
"Khon Kaen","Khon Kaen","Thailand","KKC","VTUK",102.783661,16.466628,670,7,"U"
"Sukhothai","Sukhothai","Thailand","THS","VTPO",99.818183,17.237992,179,7,"U"
"Eleftherios Venizelos Intl","Athens","Greece","ATH","LGAV",23.944467,37.936358,308,2,"E"
"Chubu Centrair Intl","Nagoya","Japan","NGO","RJGG",136.805408,34.858414,15,9,"U"
"Kobe","Kobe","Japan","UKB","RJBE",135.223889,34.632778,22,9,"U"
"Pullman-Moscow Rgnl","Pullman","United States","PUW","KPUW",-117.109583,46.743861,2556,-8,"A"
"Lewiston Nez Perce Co","Lewiston","United States","LWS","KLWS",-117.015389,46.3745,1442,-8,"A"
"Elmira Corning Rgnl","Elmira","United States","ELM","KELM",-76.891611,42.159889,954,-5,"A"
"Ithaca Tompkins Rgnl","Ithaca","United States","ITH","KITH",-76.458444,42.491028,1099,-5,"A"
"Monterey Peninsula","Monterey","United States","MRY","KMRY",-121.842944,36.587,257,-8,"A"
"Santa Barbara Muni","Santa Barbara","United States","SBA","KSBA",-119.840372,34.426211,10,-8,"A"
"Daytona Beach Intl","Daytona Beach","United States","DAB","KDAB",-81.058056,29.179917,34,-5,"A"
"Ventspils Intl","Ventspils","Latvia","VNT","EVVA",21.544167,57.357778,19,2,"E"
"Liepaja Intl","Liepaja","Latvia","LPX","EVLA",21.096944,56.5175,16,2,"E"
"Riga Intl","Riga","Latvia","RIX","EVRA",23.971111,56.923611,34,2,"E"
"Siauliai Intl","Siauliai","Lithuania","SQQ","EYSA",23.394975,55.893886,443,2,"E"
"Barysiai","Barysiai","Lithuania","HLJ","EYSB",23.558056,56.070556,270,2,"E"
"Kaunas Intl","Kaunas","Lithuania","KUN","EYKA",24.084778,54.963919,256,2,"E"
"S. Darius","Kaunas","Lithuania","","EYKS",23.881511,54.879792,246,2,"E"
"Palanga Intl","Palanga","Lithuania","PLQ","EYPA",21.093856,55.973228,33,2,"E"
"Vilnius Intl","Vilnius","Lithuania","VNO","EYVI",25.285767,54.634133,646,2,"E"
"Pajuostis","Panevezys","Lithuania","PNV","EYPP",24.460833,55.729444,197,2,"E"
"Erebuni","Yerevan","Armenia","","UDYE",44.464992,40.122114,2948,4,"E"
"Stepanavan","Stepanavan","Armenia","","UDLS",44.337172,41.04845,4836,4,"E"
"Zvartnots","Yerevan","Armenia","EVN","UDYZ",44.395881,40.147275,2838,4,"E"
"Gyumri","Gyumri","Armenia","LWN","UDSG",43.859342,40.750369,5000,4,"E"
"Assab Intl","Assab","Eritrea","ASA","HHSB",42.645006,13.071783,46,3,"U"
"Asmara Intl","Asmara","Eritrea","ASM","HHAS",38.910667,15.291853,7661,3,"U"
"Massawa Intl","Massawa","Eritrea","MSW","HHMS",39.370103,15.669989,194,3,"U"
"Yasser Arafat Intl","Gaza","Palestine","GZA","LVGZ",34.276111,31.246389,320,2,"U"
"Riyan","Mukalla","Yemen","RIY","OYRN",49.375028,14.662639,54,3,"U"
"Batumi","Batumi","Georgia","BUS","UGSB",41.599694,41.610278,105,2,"E"
"Kopitnari","Kutaisi","Georgia","KUT","UGKO",42.482583,42.176653,223,4,"E"
"Tbilisi","Tbilisi","Georgia","TBS","UGTB",44.954722,41.669167,1624,4,"E"
"Taiz Intl","Taiz","Yemen","TAI","OYTZ",44.139056,13.685964,4838,3,"U"
"Hodeidah Intl","Hodeidah","Yemen","HOD","OYHD",42.976336,14.753,41,3,"U"
"Aden Intl","Aden","Yemen","ADE","OYAA",45.028792,12.829542,7,3,"U"
"Ataq","Ataq","Yemen","AXK","OYAT",46.826183,14.551322,3735,3,"U"
"Al Ghaidah Intl","Al Ghaidah Intl","Yemen","AAY","OYGD",52.175,16.191667,134,3,"U"
"Sanaa Intl","Sanaa","Yemen","SAH","OYSN",44.219739,15.476258,7216,3,"U"
"Memmingen Allgau","Memmingen Allgau","Germany","FMM","EDJA",10.2395,47.988758,2077,1,"E"
"Beihan","Beihan","Yemen","BHN","OYBN",45.720083,14.781972,3800,3,"U"
"Sayun Intl","Sayun Intl","Yemen","","OYSY",48.7883,15.966111,2097,3,"U"
"Socotra Intl","Socotra","Yemen","SCT","OYSQ",53.905778,12.630672,146,3,"U"
"Al Badie","Al Badie","Yemen","","OYBA",50.836911,18.719311,908,3,"U"
"Kapadokya","Nevsehir","Turkey","NAV","LTAZ",34.53455,38.771867,3100,2,"E"
"Ministro Pistarini","Buenos Aires","Argentina","EZE","SAEZ",-58.535833,-34.822222,67,-3,"S"
"Erbil Intl","Erbil","Iraq","EBL","ORER",43.963158,36.237611,1341,3,"U"
"Emerald","Emerald","Australia","EMD","YEML",148.179167,-23.5675,624,10,"O"
"Ellinikon International Airport","Athens","Greece","","LGAT",23.4346,37.5354,68,2,"E"
"Kansai","Osaka","Japan","KIX","RJBB",135.244167,34.4347222,49,9,"U"
"Wall Street Heliport","New York","United States","JRB","KJRB",-74.009028,40.701214,7,-5,"A"
"Tagbilaran","Tagbilaran","Philippines","TAG","RPVT",123.853247,9.66408056,38,8,"U"
"Ilulissat","Ilulissat","Greenland","JAV","BGJN",-51.05111,69.23444,2,-3,"E"
"Qasigiannguit","Qasigiannguit","Greenland","JCH","BGCH",-51,68.833336,2,-3,"E"
"Aasiaat","Aasiaat","Greenland","JEG","BGEM",-52.75,68.7,2,-3,"E"
"Son Sant Joan","Palma de Mallorca","Spain","PMI","LEPA",2.727778,39.55361,24,1,"E"
"Darwin Intl","Darwin","Australia","DRW","YPDN",130.87266,-12.4083333,103,9.5,"N"
"Surat Thani","Surat Thani","Thailand","URT","VTSB",99.135556,9.1325,286,7,"U"
